user_id,timestamp,login_time,logout_time,files_accessed,sensitive_access,unauthorized_access,usb_usage,location,network_activity,device_id,is_admin,account_age_days,login_method,department,off_hours_login,known_device,previous_risk_score,current_risk_score,alert_triggered
U07279,2025-06-19 03:56:05.226219,05:15:00,05:54:00,28,False,2,1,VPN,268.33,DeviceA,False,1007,MFA,IT,True,True,20.89,17.58,False
U07280,2025-05-20 12:14:05.226219,18:48:00,00:02:00,13,False,0,0,VPN,766.39,DeviceD,False,990,SSO,Legal,False,True,5.86,19.5,False
U07281,2025-06-08 21:48:05.226219,12:17:00,17:53:00,38,False,0,0,VPN,1962.83,DeviceC,False,595,MFA,IT,False,True,44.87,21.4,True
U07282,2025-06-23 08:06:05.226219,14:13:00,19:10:00,44,True,0,0,New_Device,2717.03,DeviceC,True,1884,SSO,IT,False,True,31.57,13.6,False
U07283,2025-05-13 03:09:05.226219,16:34:00,00:13:00,99,False,0,0,New_Device,3240.63,DeviceA,False,1027,MFA,Finance,False,True,18.95,22.0,False
U07284,2025-06-03 06:45:05.226219,15:25:00,21:12:00,81,False,0,1,New_Device,2401.07,DeviceC,False,24,MFA,IT,False,True,40.66,20.28,True
U07285,2025-06-08 05:01:05.226219,21:18:00,00:25:00,66,False,0,0,New_Device,3715.72,DeviceB,False,1568,MFA,Sales,True,True,44.8,19.03,True
U07286,2025-06-12 13:22:05.227590,12:49:00,17:37:00,80,False,0,0,HQ,74.29,DeviceC,True,35,Password,HR,False,False,12.17,38.28,False
U07287,2025-06-14 10:26:05.227590,00:26:00,08:41:00,46,False,0,0,HQ,106.37,DeviceB,False,1981,SSO,HR,True,True,48.89,19.33,True
U07288,2025-06-29 08:40:05.227590,12:45:00,20:02:00,23,False,0,0,HQ,1903.23,DeviceC,False,420,Biometric,Finance,False,True,30.57,32.77,False
U07289,2025-06-24 03:24:05.227590,15:01:00,15:22:00,94,False,3,0,VPN,4175.84,DeviceD,True,920,SSO,IT,False,True,27.66,12.02,False
U07290,2025-07-01 07:23:05.227590,17:36:00,21:34:00,56,True,2,0,VPN,775.84,DeviceD,False,430,Biometric,Engineering,False,True,32.74,21.85,False
U07291,2025-07-18 17:54:05.228610,06:01:00,10:22:00,23,False,0,0,VPN,934.78,DeviceB,False,1258,Password,Sales,True,True,40.87,30.31,True
U07292,2025-06-15 20:34:05.228610,23:21:00,06:10:00,23,False,0,1,HQ,2534.94,DeviceD,False,1474,Biometric,Engineering,True,True,24.57,36.64,False
U07293,2025-05-15 21:21:05.228610,21:26:00,21:31:00,57,False,4,0,VPN,4086.12,DeviceA,True,781,MFA,Sales,True,True,17.57,43.96,False
U07294,2025-07-01 13:54:05.228610,17:40:00,22:12:00,23,False,0,1,Remote,4714.62,DeviceB,False,133,SSO,Legal,False,True,7.85,11.12,False
U07295,2025-08-02 11:38:05.228610,04:18:00,04:19:00,57,False,1,0,New_Device,4954.65,DeviceC,False,1150,Password,Legal,True,True,23.11,37.2,False
U07296,2025-05-14 07:23:05.228610,17:40:00,22:46:00,19,False,0,1,HQ,985.96,DeviceD,False,613,SSO,HR,False,True,46.34,40.46,True
U07297,2025-07-28 10:00:05.228610,07:27:00,13:35:00,62,False,1,0,HQ,1516.3,DeviceA,False,158,Password,Finance,False,True,41.37,10.65,True
U07298,2025-07-06 13:17:05.228610,09:22:00,10:23:00,54,False,0,0,New_Device,4969.9,DeviceC,False,1971,Biometric,IT,False,True,25.32,21.34,False
U07299,2025-06-01 02:09:05.228610,01:47:00,05:42:00,25,False,0,1,VPN,2165.89,DeviceB,False,1185,MFA,Sales,True,True,17.64,15.66,False
U07300,2025-07-13 21:22:05.229650,19:03:00,19:54:00,92,False,0,0,HQ,4654.43,DeviceC,False,1445,SSO,HR,False,False,38.6,23.07,False
U07301,2025-07-28 04:58:05.229650,06:40:00,14:09:00,53,False,1,1,HQ,339.97,DeviceD,False,1694,Password,Legal,True,True,24.07,39.57,False
U07302,2025-05-29 21:18:05.229650,02:00:00,05:12:00,80,False,4,0,New_Device,1944.79,DeviceA,False,551,SSO,Finance,True,True,39.24,23.15,False
U07303,2025-06-15 01:12:05.229650,07:42:00,07:48:00,98,False,0,0,HQ,4279.84,DeviceC,False,1974,Password,Finance,False,True,25.45,21.19,False
U07304,2025-05-15 20:18:05.229650,18:42:00,02:28:00,49,False,0,0,New_Device,3845.0,DeviceA,False,1871,Password,HR,False,True,44.74,12.38,True
U07305,2025-07-08 20:27:05.229650,03:42:00,10:16:00,16,False,0,0,New_Device,3852.89,DeviceD,False,1109,MFA,IT,True,True,32.29,46.95,False
U07306,2025-06-21 23:42:05.229650,20:48:00,00:02:00,62,False,0,0,Remote,1189.32,DeviceA,False,254,Password,Engineering,True,True,9.58,46.76,False
U07307,2025-05-08 08:41:05.229650,06:31:00,11:50:00,100,True,0,0,HQ,3896.26,DeviceB,False,1135,MFA,Legal,True,False,15.88,25.27,False
U07308,2025-07-18 08:53:05.229650,02:15:00,05:22:00,90,False,0,0,HQ,2786.56,DeviceB,False,1957,SSO,HR,True,True,49.78,10.81,True
U07309,2025-07-04 09:51:05.229650,09:17:00,17:54:00,87,False,1,0,New_Device,4677.04,DeviceD,False,1073,Password,Engineering,False,True,26.91,17.31,False
U07310,2025-05-26 00:00:05.230666,08:54:00,15:49:00,72,False,0,0,Remote,1787.36,DeviceD,False,1370,Password,Sales,False,True,29.81,22.86,False
U07311,2025-06-29 10:30:05.230666,00:40:00,05:00:00,11,True,0,0,New_Device,705.22,DeviceB,False,1821,Biometric,Engineering,True,True,27.62,49.07,False
U07312,2025-07-13 07:15:05.231672,16:43:00,16:56:00,80,False,0,1,VPN,1192.11,DeviceA,False,1195,MFA,Finance,False,True,37.46,22.89,False
U07313,2025-06-07 11:28:05.231672,17:49:00,19:16:00,41,False,0,0,New_Device,4918.05,DeviceD,False,969,SSO,Sales,False,True,6.55,36.39,False
U07314,2025-07-16 20:55:05.231672,10:47:00,13:14:00,82,False,1,0,VPN,120.81,DeviceC,False,1620,Password,HR,False,True,18.55,30.12,False
U07315,2025-07-17 01:09:05.231672,10:13:00,18:36:00,1,False,1,1,HQ,33.98,DeviceB,True,1832,Biometric,IT,False,True,41.03,41.1,True
U07316,2025-05-23 01:15:05.231672,04:17:00,06:58:00,52,False,0,0,VPN,2883.79,DeviceD,False,907,SSO,Finance,True,True,29.28,45.0,False
U07317,2025-08-06 07:39:05.231672,03:31:00,11:03:00,68,False,0,0,VPN,3253.45,DeviceC,False,1410,Biometric,IT,True,True,18.81,21.8,False
U07318,2025-07-21 13:44:05.231672,11:47:00,18:06:00,43,False,3,0,VPN,1188.3,DeviceD,False,295,MFA,Sales,False,True,40.63,21.26,True
U07319,2025-07-22 08:54:05.231672,23:56:00,04:01:00,97,True,0,0,Remote,3588.73,DeviceB,False,229,MFA,IT,True,False,32.07,40.29,False
U07320,2025-05-14 14:13:05.233171,03:02:00,08:07:00,65,False,0,0,VPN,45.64,DeviceC,False,1929,MFA,Finance,True,False,28.77,5.78,False
U07321,2025-07-25 01:18:05.233171,15:41:00,21:07:00,71,False,0,1,New_Device,239.97,DeviceA,False,371,Password,IT,False,True,49.58,9.46,True
U07322,2025-07-05 08:42:05.233171,16:36:00,18:32:00,66,True,0,0,Remote,4261.93,DeviceD,False,1986,Biometric,Engineering,False,True,5.57,43.52,False
U07323,2025-07-27 01:50:05.233171,03:54:00,09:21:00,1,True,0,0,Remote,1033.74,DeviceD,True,36,SSO,Sales,True,False,48.49,26.41,True
U07324,2025-05-13 06:18:05.233171,01:32:00,02:26:00,85,True,0,0,VPN,1026.05,DeviceB,False,1228,Password,IT,True,True,47.55,14.38,True
U07325,2025-07-23 05:46:05.234337,06:57:00,11:53:00,31,False,0,0,Remote,1380.4,DeviceA,False,1541,Password,Sales,True,True,49.79,19.32,True
U07326,2025-05-19 17:34:05.234337,19:04:00,21:46:00,47,False,0,0,New_Device,476.78,DeviceD,False,734,SSO,HR,False,True,43.19,38.16,True
U07327,2025-05-19 11:22:05.234337,04:38:00,12:58:00,31,False,0,0,HQ,3768.76,DeviceD,False,25,SSO,HR,True,False,25.37,40.16,False
U07328,2025-05-16 20:12:05.234337,04:37:00,13:03:00,16,False,0,0,HQ,4906.73,DeviceC,False,1560,Biometric,Legal,True,True,8.23,48.51,False
U07329,2025-08-01 07:08:05.234337,01:21:00,05:31:00,86,False,0,0,Remote,2299.93,DeviceD,False,1982,Biometric,Engineering,True,True,18.24,39.79,False
U07330,2025-06-22 04:24:05.235359,14:31:00,21:56:00,25,False,0,0,New_Device,1953.44,DeviceA,False,1403,SSO,Sales,False,True,40.12,19.6,True
U07331,2025-07-06 14:31:05.235359,17:36:00,22:18:00,43,True,0,0,VPN,3363.39,DeviceC,False,249,MFA,Finance,False,True,47.1,21.22,True
U07332,2025-05-28 01:00:05.235359,10:55:00,16:37:00,14,True,0,0,VPN,4877.57,DeviceB,False,1043,Password,Sales,False,True,18.94,46.64,False
U07333,2025-07-31 00:41:05.235359,22:47:00,06:06:00,37,True,0,0,HQ,2840.58,DeviceB,False,1504,SSO,Engineering,True,True,26.37,34.35,False
U07334,2025-08-01 08:46:05.235359,07:41:00,15:30:00,45,False,0,0,VPN,1705.08,DeviceC,False,1712,Biometric,Engineering,False,True,14.63,38.72,False
U07335,2025-07-21 08:48:05.235359,08:26:00,10:16:00,68,True,0,0,Remote,444.49,DeviceC,False,1058,MFA,Finance,False,True,31.27,43.8,False
U07336,2025-05-25 20:29:05.235359,04:41:00,11:21:00,74,False,0,0,New_Device,3644.82,DeviceB,False,1285,MFA,HR,True,True,37.57,46.35,False
U07337,2025-07-13 23:19:05.235359,06:27:00,10:18:00,96,True,1,0,HQ,4071.65,DeviceD,False,1030,Biometric,Finance,True,True,23.14,22.48,False
U07338,2025-05-16 00:08:05.235359,20:15:00,22:05:00,53,False,0,0,New_Device,3981.08,DeviceB,True,1271,Password,Engineering,True,True,8.1,11.15,False
U07339,2025-08-02 06:33:05.235359,15:07:00,15:13:00,43,False,0,0,VPN,2145.19,DeviceC,False,1155,SSO,Finance,False,True,45.33,28.11,True
U07340,2025-07-09 11:56:05.235359,15:36:00,17:37:00,86,False,0,0,New_Device,3457.52,DeviceA,False,1934,Password,Legal,False,True,48.86,42.14,True
U07341,2025-06-29 08:14:05.235359,22:05:00,01:44:00,53,False,2,0,VPN,4997.23,DeviceD,False,243,SSO,Finance,True,True,47.91,26.3,True
U07342,2025-05-20 12:41:05.235359,10:35:00,11:58:00,81,False,3,0,HQ,3463.2,DeviceB,False,261,SSO,Sales,False,True,26.9,29.03,False
U07343,2025-07-26 19:26:05.235359,01:21:00,07:41:00,69,False,0,0,New_Device,667.99,DeviceA,False,243,SSO,Legal,True,False,33.04,41.22,False
U07344,2025-07-19 11:58:05.236648,16:17:00,22:56:00,18,False,0,0,Remote,1222.06,DeviceB,True,761,Password,Legal,False,True,11.15,23.66,False
U07345,2025-07-10 19:22:05.236648,19:05:00,22:24:00,82,False,0,0,VPN,3441.87,DeviceD,False,1926,Password,HR,False,False,5.59,48.47,False
U07346,2025-07-24 04:22:05.236648,20:59:00,02:18:00,46,False,0,1,VPN,2220.68,DeviceC,False,660,Biometric,IT,True,True,28.52,42.87,False
U07347,2025-05-25 14:58:05.236648,08:23:00,12:22:00,99,False,0,1,Remote,3667.54,DeviceB,False,718,SSO,Sales,False,True,19.46,43.87,False
U07348,2025-06-17 02:38:05.236648,00:36:00,07:46:00,47,True,0,0,New_Device,1448.96,DeviceB,False,933,MFA,IT,True,True,25.31,47.46,False
U07349,2025-05-23 08:00:05.236648,21:32:00,01:09:00,83,False,0,0,Remote,971.38,DeviceD,False,153,Biometric,Legal,True,True,42.36,26.86,True
U07350,2025-07-19 09:53:05.236648,00:40:00,01:08:00,74,True,0,0,HQ,1897.8,DeviceB,False,1154,Biometric,Finance,True,True,14.98,16.45,False
U07351,2025-06-10 14:46:05.236648,05:50:00,13:44:00,0,True,0,0,New_Device,3365.01,DeviceC,False,1812,Biometric,Legal,True,True,34.68,32.85,False
U07352,2025-08-06 18:17:05.236648,15:01:00,22:06:00,74,False,0,1,HQ,4922.36,DeviceB,False,958,Password,Finance,False,True,42.72,35.78,True
U07353,2025-07-07 00:02:05.236648,15:02:00,19:53:00,80,True,0,0,VPN,233.86,DeviceC,False,1029,MFA,Finance,False,True,37.52,23.46,False
U07354,2025-05-25 10:38:05.236648,04:46:00,13:29:00,68,False,0,0,Remote,4974.43,DeviceD,False,677,MFA,Engineering,True,True,5.85,21.35,False
U07355,2025-06-09 19:35:05.236648,12:22:00,14:24:00,48,False,0,0,VPN,1219.37,DeviceB,False,291,MFA,IT,False,True,48.04,48.74,True
U07356,2025-05-18 09:48:05.236648,11:52:00,19:32:00,30,True,0,0,HQ,820.1,DeviceB,False,866,Biometric,HR,False,True,30.12,40.24,False
U07357,2025-07-09 19:39:05.236648,17:41:00,21:35:00,89,False,0,0,HQ,1355.04,DeviceC,True,1282,SSO,HR,False,True,7.62,25.97,False
U07358,2025-06-12 12:37:05.238000,19:56:00,03:47:00,96,False,0,0,VPN,1402.61,DeviceB,False,623,MFA,Legal,False,False,29.72,21.61,False
U07359,2025-05-31 04:40:05.238000,09:07:00,16:34:00,33,False,0,0,Remote,469.5,DeviceA,False,1603,Password,Legal,False,True,28.47,32.56,False
U07360,2025-06-09 03:17:05.238000,20:46:00,23:39:00,94,False,0,0,VPN,4261.21,DeviceC,False,1460,MFA,Sales,True,True,14.68,22.51,False
U07361,2025-05-22 21:45:05.238000,21:52:00,04:55:00,97,False,3,0,New_Device,519.5,DeviceA,True,324,SSO,Sales,True,True,22.29,15.8,False
U07362,2025-06-14 01:25:05.238000,10:14:00,17:08:00,15,True,3,0,Remote,1189.02,DeviceC,False,520,SSO,Sales,False,True,27.48,32.06,False
U07363,2025-07-07 15:17:05.238000,11:11:00,12:08:00,28,True,2,0,VPN,1964.25,DeviceB,False,565,Biometric,IT,False,True,6.11,26.43,False
U07364,2025-07-11 15:45:05.238521,20:30:00,01:07:00,93,False,0,0,Remote,856.09,DeviceC,False,804,Password,Sales,True,True,44.33,44.78,True
U07365,2025-07-26 03:28:05.238521,04:09:00,10:57:00,13,False,0,0,Remote,2234.18,DeviceC,False,1995,SSO,HR,True,True,21.67,11.76,False
U07366,2025-08-01 08:41:05.238521,23:24:00,00:28:00,21,False,0,0,HQ,823.58,DeviceA,False,398,Biometric,IT,True,False,12.15,25.81,False
U07367,2025-07-12 13:18:05.238521,20:43:00,03:55:00,60,False,1,0,VPN,68.42,DeviceC,False,1630,SSO,Engineering,True,True,43.66,8.17,True
U07368,2025-06-07 08:05:05.238521,09:47:00,15:58:00,88,False,0,0,HQ,1045.34,DeviceA,False,1828,Biometric,Finance,False,False,14.73,12.86,False
U07369,2025-06-24 08:23:05.238521,08:08:00,15:46:00,91,True,1,0,Remote,603.02,DeviceC,False,494,SSO,Legal,False,True,49.66,44.12,True
U07370,2025-07-07 11:00:05.238521,19:47:00,03:34:00,38,False,0,0,VPN,404.92,DeviceB,False,815,MFA,Engineering,False,True,19.68,44.29,False
U07371,2025-07-23 03:22:05.238521,17:17:00,00:47:00,42,False,3,0,VPN,4545.9,DeviceD,False,1551,SSO,Engineering,False,True,46.2,30.41,True
U07372,2025-06-20 16:07:05.238521,22:12:00,22:27:00,13,True,0,0,HQ,135.91,DeviceB,False,1890,Password,Engineering,True,False,33.31,43.16,False
U07373,2025-06-30 06:55:05.238521,22:32:00,06:30:00,6,False,2,0,New_Device,3796.25,DeviceA,False,124,SSO,Sales,True,False,16.63,42.79,False
U07374,2025-05-25 22:48:05.238521,17:05:00,18:58:00,85,False,0,0,HQ,2785.34,DeviceB,True,960,Biometric,Engineering,False,True,17.58,13.83,False
U07375,2025-05-16 08:27:05.238521,03:09:00,04:56:00,67,False,0,0,Remote,1899.03,DeviceB,False,1242,MFA,Sales,True,True,18.82,30.84,False
U07376,2025-06-19 01:09:05.239545,12:20:00,17:34:00,80,False,0,0,HQ,2296.04,DeviceC,False,1126,SSO,Finance,False,False,41.81,17.47,True
U07377,2025-05-15 12:55:05.239545,23:57:00,06:56:00,46,True,4,1,HQ,3979.08,DeviceA,False,1091,MFA,Sales,True,True,34.3,32.53,False
U07378,2025-06-18 11:05:05.239545,16:21:00,01:00:00,5,False,0,0,Remote,2232.83,DeviceC,False,965,SSO,Sales,False,True,40.99,45.01,True
U07379,2025-07-20 07:01:05.239545,06:04:00,14:07:00,5,False,0,0,Remote,282.83,DeviceB,False,1015,Password,HR,True,True,27.76,15.73,False
U07380,2025-05-13 11:03:05.239545,22:25:00,02:39:00,84,False,0,0,Remote,2747.38,DeviceA,False,217,Password,Finance,True,True,36.6,29.78,False
U07381,2025-06-14 14:24:05.239545,20:05:00,04:16:00,58,False,0,1,VPN,3590.29,DeviceB,False,1680,MFA,Sales,True,False,39.78,38.68,False
U07382,2025-08-04 04:07:05.239545,19:19:00,01:04:00,99,False,0,0,VPN,4808.72,DeviceB,False,1119,Password,Legal,False,False,21.3,15.21,False
U07383,2025-07-12 23:15:05.239545,09:12:00,14:07:00,46,False,0,1,HQ,2301.81,DeviceA,False,1337,Password,Finance,False,True,6.19,36.79,False
U07384,2025-06-19 20:05:05.240997,18:20:00,00:55:00,97,False,0,0,HQ,3325.2,DeviceA,True,1700,SSO,Sales,False,True,20.83,20.58,False
U07385,2025-07-28 23:20:05.240997,04:14:00,08:14:00,79,True,0,0,HQ,1249.67,DeviceD,False,1709,Password,Finance,True,True,30.12,45.53,False
U07386,2025-07-21 16:16:05.240997,11:17:00,20:16:00,29,False,1,0,New_Device,3209.36,DeviceA,False,547,Biometric,IT,False,True,41.38,27.83,True
U07387,2025-07-11 11:07:05.240997,01:50:00,07:36:00,52,False,0,0,Remote,2051.46,DeviceD,False,284,Password,Engineering,True,True,17.28,44.19,False
U07388,2025-05-13 21:26:05.240997,01:46:00,02:41:00,32,False,0,0,Remote,2322.02,DeviceB,False,340,MFA,IT,True,True,16.62,31.48,False
U07389,2025-06-18 02:33:05.240997,03:24:00,09:40:00,42,True,1,0,HQ,4326.16,DeviceB,False,636,MFA,Sales,True,True,10.27,45.14,False
U07390,2025-06-16 05:54:05.240997,04:31:00,12:02:00,59,False,0,0,Remote,2038.59,DeviceD,False,1612,Password,Engineering,True,False,48.72,36.37,True
U07391,2025-06-20 12:30:05.240997,21:52:00,23:05:00,82,True,0,0,HQ,3935.87,DeviceA,True,285,Password,Legal,True,False,7.36,39.08,False
U07392,2025-06-24 21:57:05.240997,12:04:00,16:58:00,75,False,2,0,VPN,2564.03,DeviceB,False,1830,SSO,Engineering,False,True,22.15,30.54,False
U07393,2025-06-10 22:29:05.240997,20:36:00,05:06:00,66,False,0,0,VPN,65.7,DeviceC,False,817,Password,Sales,True,True,17.53,37.38,False
U07394,2025-07-25 19:24:05.242037,23:04:00,03:37:00,39,False,0,0,Remote,3661.13,DeviceA,False,436,SSO,Engineering,True,True,35.36,14.1,False
U07395,2025-07-18 06:09:05.242037,04:08:00,12:21:00,55,False,0,0,VPN,81.68,DeviceD,False,1951,MFA,Legal,True,True,18.27,30.03,False
U07396,2025-06-22 06:32:05.242037,15:31:00,19:21:00,70,True,0,1,HQ,4794.5,DeviceD,False,73,SSO,HR,False,False,36.77,25.6,False
U07397,2025-08-04 18:40:05.242037,03:04:00,10:22:00,17,False,0,0,Remote,4877.54,DeviceC,False,1055,Password,HR,True,False,16.55,32.24,False
U07398,2025-07-06 02:49:05.242037,20:35:00,23:54:00,64,False,0,0,New_Device,2415.42,DeviceD,False,54,Password,Finance,True,False,38.81,35.83,False
U07399,2025-07-13 06:53:05.242037,11:50:00,16:44:00,19,True,0,0,VPN,2712.71,DeviceD,False,1555,Password,HR,False,True,16.73,11.14,False
U07400,2025-07-21 23:53:05.242037,22:03:00,06:15:00,8,False,0,0,VPN,1455.65,DeviceC,True,1487,MFA,HR,True,False,24.98,29.99,False
U07401,2025-06-08 12:23:05.242037,19:50:00,22:47:00,60,False,0,0,New_Device,1874.85,DeviceC,False,409,Biometric,Engineering,False,True,14.25,10.16,False
U07402,2025-06-09 21:38:05.242037,17:25:00,01:01:00,49,False,1,1,New_Device,98.85,DeviceD,False,1427,MFA,IT,False,True,38.95,47.57,False
U07403,2025-05-26 07:30:05.242037,06:43:00,11:07:00,25,False,0,0,HQ,4425.9,DeviceC,True,545,Password,IT,True,True,13.31,25.44,False
U07404,2025-07-16 22:27:05.242037,00:14:00,04:14:00,12,True,1,0,HQ,2791.1,DeviceD,False,1218,Password,IT,True,True,33.74,19.22,False
U07405,2025-06-04 03:54:05.243034,09:20:00,16:00:00,53,False,0,1,New_Device,3598.34,DeviceC,False,1932,Password,HR,False,True,34.34,17.2,False
U07406,2025-07-16 20:54:05.243034,13:22:00,16:32:00,94,False,0,0,VPN,2868.0,DeviceB,False,1711,Password,Legal,False,True,24.07,6.62,False
U07407,2025-07-28 15:42:05.243034,05:16:00,07:33:00,22,True,0,0,New_Device,4722.93,DeviceC,False,793,SSO,Sales,True,True,12.05,30.78,False
U07408,2025-06-08 21:07:05.243034,18:51:00,22:25:00,96,False,1,0,Remote,4615.8,DeviceC,True,1373,SSO,HR,False,True,48.33,49.44,True
U07409,2025-06-17 20:21:05.243034,11:44:00,19:53:00,78,True,0,0,HQ,4109.51,DeviceB,True,775,Biometric,Engineering,False,True,9.99,45.45,False
U07410,2025-06-16 15:56:05.243034,16:02:00,17:02:00,8,False,0,0,VPN,656.71,DeviceA,False,1472,Password,Sales,False,True,33.7,25.6,False
U07411,2025-05-08 10:34:05.243034,15:07:00,15:51:00,2,False,2,0,VPN,3220.39,DeviceA,False,1030,Password,Legal,False,True,32.83,35.36,False
U07412,2025-07-26 15:19:05.243034,03:54:00,11:27:00,5,False,0,0,VPN,4188.07,DeviceA,False,1633,Biometric,Legal,True,False,17.41,41.77,False
U07413,2025-07-22 12:31:05.243034,16:13:00,17:02:00,43,False,1,0,New_Device,1755.41,DeviceD,False,1452,SSO,Finance,False,True,39.73,36.81,False
U07414,2025-05-18 22:22:05.243034,17:51:00,22:25:00,85,False,0,1,HQ,556.12,DeviceD,False,1481,SSO,Engineering,False,True,42.19,29.25,True
U07415,2025-05-18 13:42:05.243034,02:14:00,08:26:00,78,True,0,0,VPN,1333.9,DeviceC,False,1669,MFA,Sales,True,True,30.92,42.87,False
U07416,2025-06-13 22:09:05.244038,13:58:00,21:49:00,42,False,0,0,VPN,4447.34,DeviceB,False,1374,Biometric,Finance,False,True,27.93,7.64,False
U07417,2025-07-10 01:37:05.244038,19:24:00,20:57:00,69,False,0,0,HQ,3148.48,DeviceC,False,1887,Biometric,IT,False,True,22.83,48.75,False
U07418,2025-07-27 13:45:05.244038,04:04:00,04:50:00,22,False,0,0,Remote,878.61,DeviceD,False,1338,SSO,Engineering,True,True,11.89,14.12,False
U07419,2025-05-09 03:27:05.244038,00:05:00,03:45:00,97,False,0,0,VPN,1212.3,DeviceD,False,1615,Biometric,Engineering,True,True,13.19,19.02,False
U07420,2025-07-07 00:11:05.244038,16:30:00,00:29:00,56,True,0,0,New_Device,3609.0,DeviceA,False,55,Biometric,Sales,False,True,20.57,35.24,False
U07421,2025-07-10 21:06:05.244038,05:36:00,10:36:00,27,True,0,0,New_Device,4019.79,DeviceC,False,1148,SSO,IT,True,True,38.67,35.5,False
U07422,2025-06-07 14:01:05.244038,12:47:00,16:03:00,75,False,0,0,VPN,4249.59,DeviceB,False,1864,SSO,Sales,False,True,48.88,30.89,True
U07423,2025-05-18 20:58:05.244038,14:01:00,20:25:00,2,False,0,0,HQ,560.09,DeviceB,False,1903,Password,Legal,False,True,5.51,37.79,False
U07424,2025-05-17 16:14:05.244038,10:06:00,14:54:00,15,True,0,1,VPN,1091.33,DeviceB,False,1188,SSO,Sales,False,True,21.96,16.83,False
U07425,2025-06-30 16:31:05.244038,15:46:00,23:59:00,8,False,0,1,VPN,4628.37,DeviceC,False,265,MFA,Sales,False,True,46.79,29.14,True
U07426,2025-08-04 20:03:05.245038,00:32:00,08:46:00,72,False,0,0,New_Device,3793.32,DeviceC,False,787,SSO,Engineering,True,True,28.43,7.89,False
U07427,2025-06-18 20:19:05.245038,01:56:00,05:16:00,83,False,0,0,VPN,1764.35,DeviceA,False,1560,MFA,HR,True,False,33.06,26.7,False
U07428,2025-05-09 21:14:05.245038,09:04:00,11:42:00,36,False,0,0,New_Device,4510.34,DeviceD,False,652,Biometric,HR,False,True,32.09,33.21,False
U07429,2025-07-05 14:13:05.245038,01:27:00,04:17:00,55,False,0,0,HQ,3682.54,DeviceD,False,877,Biometric,Engineering,True,True,30.05,21.0,False
U07430,2025-07-11 14:44:05.245038,23:38:00,02:15:00,98,False,0,0,HQ,4359.1,DeviceB,False,1639,Biometric,HR,True,True,39.15,25.97,False
U07431,2025-08-03 14:45:05.245038,06:13:00,09:42:00,91,False,1,0,HQ,1322.39,DeviceB,False,51,MFA,Engineering,True,False,18.95,15.37,False
U07432,2025-05-11 16:02:05.245038,21:24:00,21:27:00,11,False,5,0,VPN,146.85,DeviceB,False,843,Biometric,Sales,True,True,23.71,11.06,False
U07433,2025-05-22 00:23:05.245038,08:41:00,09:59:00,81,False,2,0,HQ,1330.92,DeviceA,False,1205,Password,IT,False,True,26.04,42.08,False
U07434,2025-05-25 04:36:05.245038,00:00:00,07:39:00,95,False,0,0,Remote,2489.01,DeviceA,False,1876,SSO,Legal,True,True,12.74,35.01,False
U07435,2025-07-08 03:27:05.245038,22:42:00,03:15:00,6,False,1,1,VPN,3805.5,DeviceD,True,717,SSO,Finance,True,True,32.92,28.31,False
U07436,2025-06-10 02:21:05.245038,16:31:00,23:23:00,21,False,0,0,Remote,757.14,DeviceC,False,1366,Biometric,Sales,False,True,17.66,48.22,False
U07437,2025-06-23 11:56:05.245038,12:17:00,12:33:00,82,False,0,0,Remote,2925.88,DeviceB,False,1373,Biometric,Engineering,False,True,12.81,15.97,False
U07438,2025-06-10 21:19:05.245038,13:05:00,14:02:00,61,False,0,0,VPN,49.71,DeviceA,False,343,Password,Legal,False,True,13.47,31.65,False
U07439,2025-06-29 13:56:05.245038,08:56:00,08:56:00,98,False,0,0,HQ,1197.15,DeviceD,False,717,Password,Engineering,False,False,10.94,41.32,False
U07440,2025-07-23 23:51:05.246560,01:36:00,06:56:00,65,False,0,0,New_Device,2289.83,DeviceD,False,971,SSO,Engineering,True,True,49.48,41.14,True
U07441,2025-07-21 22:08:05.246560,16:48:00,16:51:00,68,False,0,1,New_Device,3663.23,DeviceD,True,598,MFA,Finance,False,True,42.6,9.48,True
U07442,2025-06-05 18:03:05.246560,04:23:00,11:17:00,11,False,0,0,New_Device,4470.39,DeviceC,False,1949,SSO,HR,True,True,25.92,36.22,False
U07443,2025-07-19 23:56:05.246560,23:16:00,04:05:00,47,False,0,0,HQ,4650.84,DeviceC,False,1775,Password,Finance,True,True,34.29,14.11,False
U07444,2025-05-22 15:06:05.246560,14:01:00,16:57:00,62,False,0,0,Remote,2072.18,DeviceC,False,885,MFA,HR,False,True,39.26,16.76,False
U07445,2025-05-26 00:35:05.246560,02:53:00,07:35:00,51,False,0,0,Remote,682.71,DeviceD,False,284,Password,IT,True,True,17.5,32.06,False
U07446,2025-07-16 23:11:05.246560,17:01:00,21:11:00,34,False,0,1,Remote,1105.78,DeviceB,False,842,Biometric,IT,False,True,14.2,7.95,False
U07447,2025-06-01 14:46:05.246560,13:12:00,15:38:00,75,False,0,0,VPN,2888.71,DeviceB,False,1397,MFA,Finance,False,False,32.53,31.08,False
U07448,2025-08-04 20:07:05.246560,11:44:00,15:05:00,30,False,0,1,HQ,1214.4,DeviceC,False,684,Biometric,Sales,False,True,40.92,45.33,True
